Serial No,Item Name,Volume/Weight,Price (BDT),Discounted Price (BDT),Source URL
6882,Rongon Herbals Foot Oil - রঙ্গন হারবাল ফুট অয়েল,,280,215.60,https://www.arogga.com/category/beauty/10972/organic-beauty
6883,Orgagenic Moringa Powder 100gm,,230,202.40,https://www.arogga.com/category/beauty/10972/organic-beauty
6884,Wazih Organic Red Sandalwood Powder 50g,,380,267,https://www.arogga.com/category/beauty/10972/organic-beauty
6885,Rongon Herbals Orange Peel Powder - রঙ্গন হারবাল কমলার খোসা গুড়া,,180,90,https://www.arogga.com/category/beauty/10972/organic-beauty
6886,Ribana Almond Face & Body Scrub 50,,650,553,https://www.arogga.com/category/beauty/10972/organic-beauty
6887,Rongon Herbals Premium Ashwagandha Powder - রঙ্গন হারবাল প্রিমিয়াম অশ্বগন্ধা গুড়া,,240,184.80,https://www.arogga.com/category/beauty/10972/organic-beauty
6888,Organikaon Body Brightening Pack 100g,,380,266,https://www.arogga.com/category/beauty/10972/organic-beauty
6889,Orgagenic Men’s Glow 100g,,430,387,https://www.arogga.com/category/beauty/10972/organic-beauty
6890,Rongon Herbals Brightness Pack - রঙ্গন হারবাল ব্রাইটনেস প্যাক,,450,428,https://www.arogga.com/category/beauty/10972/organic-beauty
6891,Rongon Herbals Neem Powder - রঙ্গন হারবাল নিম গুড়া,,120,92.40,https://www.arogga.com/category/beauty/10972/organic-beauty
6892,Buy1 Get 1 - Rongon Herbals Beard Oil - রঙ্গন হারবাল বিয়ার্ড অয়েল,,300,180,https://www.arogga.com/category/beauty/10972/organic-beauty
6893,Orgagenic Raw Wild Turmeric Powder 100g,,369,330,https://www.arogga.com/category/beauty/10972/organic-beauty
6894,Skin Cafe Castor Oil (Cold Pressed) – 120ml,,550,484,https://www.arogga.com/category/beauty/10972/organic-beauty
6895,SkinO Lavender Essential Oil 10ml,,390,300,https://www.arogga.com/category/beauty/10972/organic-beauty
6896,Dorado Hair Fall & Growth Solution,,790,500,https://www.arogga.com/category/beauty/10972/organic-beauty
6897,Mumtaz Instant Active Synthetic Colour Paste – Cone No. 1,,,40,https://www.arogga.com/category/beauty/10972/organic-beauty
6898,Rongon Herbal Oregano Essential Oil রঙ্গন হারবাল ওরেগানো এসেন্সিয়াল অয়েল,,550,423.50,https://www.arogga.com/category/beauty/10972/organic-beauty
6899,Wazih Organic Anti Dandruff Hair Pack 100g,,250,200,https://www.arogga.com/category/beauty/10972/organic-beauty
6900,Wazih Organic Multani Clay Mask 100g,,220,162,https://www.arogga.com/category/beauty/10972/organic-beauty
6901,Rongon Herbals Rose Essential Oil - রঙ্গন হারবাল রোজ এসেন্সিয়াল অয়েল,,400,362,https://www.arogga.com/category/beauty/10972/organic-beauty
6902,Skin Cafe Sesame Oil 120ml,,550,466,https://www.arogga.com/category/beauty/10972/organic-beauty
6903,Rongon Herbals Soap Nut Powder - রঙ্গন হারবাল রিঠা গুড়া,,110,97,https://www.arogga.com/category/beauty/10972/organic-beauty
6904,Aarong Earth Mosaic Bathing Bar - Green,,,180,https://www.arogga.com/category/beauty/10972/organic-beauty
6905,Rongon Herbals Tea Tree Essential Oil - রঙ্গন হারবাল টি ট্রি এসেন্সিয়াল অয়েল,,650,300,https://www.arogga.com/category/beauty/10972/organic-beauty
6906,Organikaon Green Tea Face Mist for Oily and Acne Prone Skin 100ml,,580,445.50,https://www.arogga.com/category/beauty/10972/organic-beauty
6907,Rongon Herbals Horitoki Powder - রঙ্গন হারবাল হরতকি গুড়া,,85,80,https://www.arogga.com/category/beauty/10972/organic-beauty
6908,Rongon Herbals Aloe Olive Oil for Normal Skin - রঙ্গন হারবাল এ্যালো অলিভ অয়েল ফর নরমাল স্কিন,,200,100,https://www.arogga.com/category/beauty/10972/organic-beauty
6909,Rongon Herbals Ylang Ylang Essential Oil - রঙ্গন হারবাল ইলাং ইলাং এসেন্সিয়াল অয়েল,,450,396,https://www.arogga.com/category/beauty/10972/organic-beauty
6910,Rongon Herbals Jotamanshi Powder (Spikenard) - রঙ্গন হারবাল জটামানসি গুড়া,,290,240,https://www.arogga.com/category/beauty/10972/organic-beauty
6911,AR Organic Balck Castor Oil 200ml,,550,495,https://www.arogga.com/category/beauty/10972/organic-beauty
6912,Ribana Makeup Remover Soap,,500,330,https://www.arogga.com/category/beauty/10972/organic-beauty
6913,Orgagenic Cinnamon Powder 100g,,160,147.18,https://www.arogga.com/category/beauty/10972/organic-beauty
6914,Rongon Herbals Lavender Essential Oil - রঙ্গন হারবাল ল্যাভেন্ডার এসেন্সিয়াল অয়েল,,550,423.50,https://www.arogga.com/category/beauty/10972/organic-beauty
6915,Wazih Organic Curry Leaf Powder 100g,,160,128,https://www.arogga.com/category/beauty/10972/organic-beauty
6916,Bio Active Donla Olive Oil 200ml (Thailand),,850,765,https://www.arogga.com/category/beauty/10972/organic-beauty
6917,Skin Cafe Sweet Orange Essential Oil 10ml,,400,339,https://www.arogga.com/category/beauty/10972/organic-beauty
6918,Rongon Herbals Rosehip Essential Oil - রঙ্গন হারবাল রোজহিপ এসেন্সিয়াল অয়েল,,550,423.50,https://www.arogga.com/category/beauty/10972/organic-beauty
6919,Orgagenic Potato Powder 100g,,,210,https://www.arogga.com/category/beauty/10972/organic-beauty
6920,Orgagenic Lentil Powder 100g,,150,80,https://www.arogga.com/category/beauty/10972/organic-beauty
6921,Orgagenic Hair Treatment Pack 330g,,490,320,https://www.arogga.com/category/beauty/10972/organic-beauty
6922,Wazih Organic Charcoal Powder 90g,,220,120,https://www.arogga.com/category/beauty/10972/organic-beauty
6923,Rongon Herbals Revitalizing Hair Tonic - রঙ্গন হারবাল রিভাইটালাইজিং হেয়ার টনিক,,950,500,https://www.arogga.com/category/beauty/10972/organic-beauty
6924,Rongon Herbals Holy Basil Powder - রঙ্গন হারবাল তুলসী পাতা গুড়া,,90,69.30,https://www.arogga.com/category/beauty/10972/organic-beauty
6925,Lumi Extra Virgin Olive Oil 250ml,,800,600,https://www.arogga.com/category/beauty/10972/organic-beauty
6926,Rongon Herbal Lemon Essential Oil - রঙ্গন হারবাল লেমন এসেন্সিয়াল অয়েল,,300,264,https://www.arogga.com/category/beauty/10972/organic-beauty
6927,Wazih Organic Moringa Leaf Powder 100g,,160,129,https://www.arogga.com/category/beauty/10972/organic-beauty
6928,"Inara Turmeric, Honey and Tea Tree Oil Soap (Handmade) 100g",,950,200,https://www.arogga.com/category/beauty/10972/organic-beauty
6929,AR Organic Neem Oil 200ml,,400,360,https://www.arogga.com/category/beauty/10972/organic-beauty
6930,Wazih Organic Acne and Pimple Remove Face Pack 100g,,350,190,https://www.arogga.com/category/beauty/10972/organic-beauty
6931,Rongon Herbals Cedarwood Essential Oil - রঙ্গন হারবাল সিডারউড এসেন্সিয়াল অয়েল,,400,190,https://www.arogga.com/category/beauty/10972/organic-beauty
6932,Laxzin 100% Pure Sesame Oil 100ml,,250,220,https://www.arogga.com/category/beauty/10972/organic-beauty
6933,Rongon Herbals Potato Powder - রঙ্গন হারবাল আলু গুড়া,,220,202,https://www.arogga.com/category/beauty/10972/organic-beauty
6934,Lumi Extra Virgin Castor Oill 250ml,,750,565,https://www.arogga.com/category/beauty/10972/organic-beauty
6935,Orgagenic White Sandalwood Powder 100g,,900,805,https://www.arogga.com/category/beauty/10972/organic-beauty
6936,Rongon Herbals Curry Leaf Powder - রঙ্গন হারবাল কারিপাতা গুড়া,,220,200,https://www.arogga.com/category/beauty/10972/organic-beauty
6937,Soft Touch Olive Oil 100ml,,225,202.50,https://www.arogga.com/category/beauty/10972/organic-beauty
6938,AR Organic Hibiscus Oil 100ml,,350,315,https://www.arogga.com/category/beauty/10972/organic-beauty
6939,Rongon Herbals Premium Bel Powder (Aegle Marmelos) - রঙ্গন হারবাল প্রিমিয়াম বেল গুড়া,,150,80,https://www.arogga.com/category/beauty/10972/organic-beauty
6940,Rongon Herbals Aloe Olive Oil for Normal Skin - রঙ্গন হারবাল এ্যালো অলিভ অয়েল ফর নরমাল স্কিন,,380,292.60,https://www.arogga.com/category/beauty/10972/organic-beauty
6941,Orgagenic Pomegranate Powder 100gm,,290,160,https://www.arogga.com/category/beauty/10972/organic-beauty
6942,Orgagenic Mint Powder 100g,,300,180,https://www.arogga.com/category/beauty/10972/organic-beauty
6943,Wazih Organic Wild Turmeric Powder 100g,,320,253,https://www.arogga.com/category/beauty/10972/organic-beauty
6944,"Inara Goat's Milk, Shea Butter & Honey Soap (Handmade) 100g",,950,200,https://www.arogga.com/category/beauty/10972/organic-beauty
6945,Inara Oatmeal & Shea Butter Soap (Handmade) 100g,,950,200,https://www.arogga.com/category/beauty/10972/organic-beauty
6946,Rongon Herbals Premium Tamarind Seed - রঙ্গন হারবাল প্রিমিয়াম তেতুল বীজ গুড়া,,120,92.40,https://www.arogga.com/category/beauty/10972/organic-beauty
6947,Rongon Herbals Aloe Olive Brightness Oil- রঙ্গন হারবাল এ্যালো অলিভ ব্রাইটনেস অয়েল,,875,500,https://www.arogga.com/category/beauty/10972/organic-beauty
6948,Rongon Herbals Moringa Essential Oil - রঙ্গন হারবাল মরিঙ্গা এসেন্সিয়াল অয়েল,,650,390,https://www.arogga.com/category/beauty/10972/organic-beauty
6949,Wazih Organic Melasma Face Pack 100g,,450,322.30,https://www.arogga.com/category/beauty/10972/organic-beauty
6950,AR Organic Beetroot Gel 150g,,400,360,https://www.arogga.com/category/beauty/10972/organic-beauty
6951,AR Organic Hibiscus Toner 250g,,300,280,https://www.arogga.com/category/beauty/10972/organic-beauty
6952,Rongon Herbals Ginger Essential Oil - রঙ্গন হারবাল জিঞ্জার এসেন্সিয়াল অয়েল,,550,280,https://www.arogga.com/category/beauty/10972/organic-beauty
6953,Rongon Herbals Cinnamon Essential Oil - রঙ্গন হারবাল সিনামন এসেন্সিয়াল অয়েল,,450,300,https://www.arogga.com/category/beauty/10972/organic-beauty
6954,Organikaon Acne Soft Moisture Infusion Toner 100ml,,650,455,https://www.arogga.com/category/beauty/10972/organic-beauty
6955,Rongon Herbals Aloe Olive Brightness Oil - রঙ্গন হারবাল এ্যালো অলিভ ব্রাইটনেস অয়েল,,450,280,https://www.arogga.com/category/beauty/10972/organic-beauty
6956,Rongon Herbals Arjun Bark Powder - রঙ্গন হারবাল অর্জুন গুড়া,,90,60,https://www.arogga.com/category/beauty/10972/organic-beauty
6957,AR Organic Almond Oil 50ml,,390,351,https://www.arogga.com/category/beauty/10972/organic-beauty
6958,Wazih Organic Hairfall Treatment Pack 100g,,250,179.30,https://www.arogga.com/category/beauty/10972/organic-beauty
6959,Buy 1 Get 1 - Rongon Herbals Pigmentation pack- পিগমেন্টেশন প্যাক,,650,300,https://www.arogga.com/category/beauty/10972/organic-beauty
6960,Rongon Herbals Kalomegh Powder - রঙ্গন হারবাল কালোমেঘ গুড়া,,180,138.60,https://www.arogga.com/category/beauty/10972/organic-beauty
6961,Bio Active Donla Olive Oil 90ml (Thailand),,550,518,https://www.arogga.com/category/beauty/10972/organic-beauty
6962,Wazih Organic Aloe Vera Powder 100g,,180,128.70,https://www.arogga.com/category/beauty/10972/organic-beauty
6963,Rongon Herbals Aloe Olive Oil for Extra Dry Skin - রঙ্গন হারবাল এ্যালো অলিভ অয়েল ফর এক্সট্রা ড্রাই স্কিন,,530,300,https://www.arogga.com/category/beauty/10972/organic-beauty
6964,AR Organic Onion Oil 100ml,,350,315,https://www.arogga.com/category/beauty/10972/organic-beauty
6965,AR Organic Almond & Saffron Brightening Moisturizing Cream 100g,,400,360,https://www.arogga.com/category/beauty/10972/organic-beauty
6966,Organikaon Hair Care Combo (Rosemary Plus Onion Hair Oil 150ml + Hair Treatment Pack 100g),,1130,600,https://www.arogga.com/category/beauty/10972/organic-beauty
6967,Farmer's Gold Almond Oil 100ml,,850,765,https://www.arogga.com/category/beauty/10972/organic-beauty
6968,Orgagenic Nutmeg Powder 100g,,300,264,https://www.arogga.com/category/beauty/10972/organic-beauty
6969,Rongon Herbals Premium African Dream Herb Powder - রঙ্গন হারবাল প্রিমিয়াম গিলা গুড়া,,220,140,https://www.arogga.com/category/beauty/10972/organic-beauty
6970,Rongon Herbals Hair Oil -হেয়ার অয়েল,,450,290,https://www.arogga.com/category/beauty/10972/organic-beauty
6971,Mumtaz Instant Active Synthetic Colour Paste – Gold No. 1,,,55,https://www.arogga.com/category/beauty/10972/organic-beauty
6972,Orgagenic Rose Petal Powder 100gm,,390,250,https://www.arogga.com/category/beauty/10972/organic-beauty
6973,Rongon Herbals Thyme Essential Oil - রঙ্গন হারবাল থাইম এসেন্সিয়াল অয়েল,,650,390,https://www.arogga.com/category/beauty/10972/organic-beauty
6974,AR Organic Olive Oil 100ml,,270,243,https://www.arogga.com/category/beauty/10972/organic-beauty
6975,TopGrain Natural Mehedy Powder 100g,,350,300,https://www.arogga.com/category/beauty/10972/organic-beauty
6976,Rongon Herbals Jasmine Essential Oil - রঙ্গন হারবাল জেসমিন এসেন্সিয়াল অয়েল,,650,410,https://www.arogga.com/category/beauty/10972/organic-beauty
6977,AR Organic Rosemary Oil 200ml,,2150,1900,https://www.arogga.com/category/beauty/10972/organic-beauty
6978,Buy1 Get1 - Rongon Herbals Pigmentation OIL NIGHT- পিগমেন্টেশন অয়েল নাইট,,1200,750,https://www.arogga.com/category/beauty/10972/organic-beauty
6979,Rongon Herbals Majuphal Powder - রঙ্গন হারবাল মাজুফল গুড়া,,390,190,https://www.arogga.com/category/beauty/10972/organic-beauty
6980,Rongon Herbals Pigmentation pack- পিগমেন্টেশন প্যাক,,650,390,https://www.arogga.com/category/beauty/10972/organic-beauty
6981,Buy1 Get1 - Rongon Herbals Pigmentation Oil Day- পিগমেন্টেশন অয়েল ডে,,1200,750,https://www.arogga.com/category/beauty/10972/organic-beauty
6982,Rongon Herbals Bergamot Essential Oil - রঙ্গন হারবাল বার্গামোট এসেন্সিয়াল অয়েল,,650,500.50,https://www.arogga.com/category/beauty/10972/organic-beauty
6983,Rongon Herbal Green Tea Essential Oil - রঙ্গন হারবাল গ্রিন টি এসেন্সিয়াল অয়েল,,600,475,https://www.arogga.com/category/beauty/10972/organic-beauty
6984,Rongon Herbal Neroli Essential Oil - রঙ্গন হারবাল নেরোলি এসেন্সিয়াল অয়েল,,650,514,https://www.arogga.com/category/beauty/10972/organic-beauty
6985,Rongon Herbals Pigmentation Oil Night- পিগমেন্টেশন অয়েল নাইট,,1200,750,https://www.arogga.com/category/beauty/10972/organic-beauty
6986,Rongon Herbal Marjoram Essential Oil - রঙ্গন হারবাল মার্জোরাম এসেন্সিয়াল অয়েল,,650,500.50,https://www.arogga.com/category/beauty/10972/organic-beauty
6987,AR Organic Red Sandal Powder 50g,,350,315,https://www.arogga.com/category/beauty/10972/organic-beauty
6988,AR Organic Hibiscus Gel 150g,,395,355.50,https://www.arogga.com/category/beauty/10972/organic-beauty
