report_date,table_index,source_url,vessels_arrived,vessels_departed,vessels_at_berth,vessels_at_outer_anchorage,import_full_teus,import_empty_teus,export_full_teus,export_empty_teus,total_import_teus,total_export_teus,total_teus,yard_stock_teus,yard_capacity_teus,yard_occupancy_pct,berth_occupancy_pct,avg_dwell_days,avg_turnaround_hours,gross_moves_per_hour
2024-04-14,1,SYNTHETIC,14,9,13,28,4594.2,205.1,2533.5,2025.1,4799.3,4558.6,9357.9,39912.0,53000,75.3,84.0,6.22,76.0,28.4
2024-04-15,1,SYNTHETIC,14,5,16,27,4819.9,292.4,2643.6,1676.7,5112.3,4320.4,9432.6,40109.0,53000,75.7,88.2,6.67,45.0,25.2
2024-04-16,1,SYNTHETIC,15,14,16,39,5435.4,237.4,3101.4,1843.0,5672.9,4944.4,10617.3,33672.0,53000,63.5,86.8,5.42,69.2,26.9
2024-04-17,1,SYNTHETIC,6,16,14,32,4606.1,275.5,2875.0,1234.8,4881.6,4109.8,8991.4,37429.0,53000,70.6,79.3,5.59,67.1,27.0
2024-04-18,1,SYNTHETIC,20,9,14,33,5606.4,138.3,3087.7,1574.0,5744.7,4661.6,10406.3,34670.0,53000,65.4,84.2,3.13,65.1,22.2
2024-04-19,1,SYNTHETIC,14,15,15,30,4428.6,91.3,2153.6,1524.3,4519.9,3677.9,8197.8,37808.0,53000,71.3,76.8,4.77,74.6,31.9
2024-04-20,1,SYNTHETIC,12,8,12,46,5030.6,178.4,2709.9,2192.4,5209.0,4902.4,10111.4,37201.0,53000,70.2,89.6,4.98,71.0,25.7
2024-04-21,1,SYNTHETIC,8,16,16,49,4533.5,214.7,2401.7,1783.2,4748.2,4184.8,8933.0,38592.0,53000,72.8,80.3,5.15,82.0,26.4
2024-04-22,1,SYNTHETIC,10,11,12,19,4822.5,144.7,2473.2,1932.7,4967.2,4405.9,9373.2,35732.0,53000,67.4,87.5,2.96,77.6,27.7
2024-04-23,1,SYNTHETIC,15,9,13,34,5162.3,241.5,2724.0,1790.2,5403.7,4514.2,9917.9,38404.0,53000,72.5,83.5,5.24,77.2,28.1
2024-04-24,1,SYNTHETIC,14,12,14,38,3888.7,278.5,2136.7,1747.9,4167.2,3884.7,8051.8,39485.0,53000,74.5,79.2,4.66,65.5,24.6
2024-04-25,1,SYNTHETIC,7,11,13,38,5262.0,391.8,3090.7,1690.4,5653.8,4781.1,10434.9,33778.0,53000,63.7,76.5,3.94,57.0,30.6
2024-04-26,1,SYNTHETIC,4,10,13,42,4322.6,173.1,2366.3,1381.1,4495.8,3747.4,8243.2,38970.0,53000,73.5,79.1,5.65,69.2,28.8
2024-04-27,1,SYNTHETIC,10,14,12,23,4492.7,276.6,2560.2,1996.4,4769.3,4556.6,9325.9,32936.0,53000,62.1,78.1,5.69,62.3,24.5
2024-04-28,1,SYNTHETIC,11,10,11,36,5260.1,187.6,2720.1,1576.9,5447.7,4297.0,9744.7,36898.0,53000,69.6,76.1,4.51,55.0,26.9
2024-04-29,1,SYNTHETIC,12,10,12,14,5101.6,318.9,2901.8,1568.8,5420.5,4470.6,9891.1,40998.0,53000,77.4,87.9,4.51,84.8,26.4
2024-04-30,1,SYNTHETIC,9,10,11,45,5312.0,263.6,2608.1,1918.7,5575.6,4526.8,10102.4,34233.0,53000,64.6,73.5,3.78,56.5,24.3
2024-05-01,1,SYNTHETIC,13,8,13,10,4718.6,229.5,2519.8,1663.4,4948.0,4183.2,9131.2,35070.0,53000,66.2,74.1,4.72,64.3,25.2
2024-05-02,1,SYNTHETIC,13,8,15,33,5350.5,203.5,3305.5,1836.3,5554.0,5141.8,10695.8,34703.0,53000,65.5,88.4,4.96,72.1,25.9
2024-05-03,1,SYNTHETIC,6,16,10,33,4213.5,165.4,2445.5,1407.3,4378.9,3852.8,8231.7,34705.0,53000,65.5,77.1,4.53,90.7,24.7
2024-05-04,1,SYNTHETIC,8,7,14,31,4598.3,215.7,2464.2,1824.5,4814.0,4288.8,9102.8,36439.0,53000,68.8,80.8,3.96,65.4,24.6
2024-05-05,1,SYNTHETIC,17,13,12,37,4586.9,315.3,2957.3,1599.5,4902.2,4556.8,9459.0,34656.0,53000,65.4,76.6,4.56,76.7,26.6
2024-05-06,1,SYNTHETIC,19,12,17,25,4861.1,150.3,3308.6,1610.4,5011.4,4919.0,9930.5,31711.0,53000,59.8,82.9,6.36,76.2,25.0
2024-05-07,1,SYNTHETIC,5,13,15,19,4880.2,165.2,2851.6,2156.1,5045.5,5007.7,10053.2,39284.0,53000,74.1,84.5,5.07,102.2,26.8
2024-05-08,1,SYNTHETIC,15,19,13,28,4926.2,219.4,2581.4,1723.8,5145.6,4305.2,9450.8,35654.0,53000,67.3,81.9,3.23,62.7,26.0
2024-05-09,1,SYNTHETIC,14,10,15,41,4783.0,100.7,2523.4,1341.7,4883.7,3865.1,8748.8,35105.0,53000,66.2,87.1,4.85,56.9,25.3
2024-05-10,1,SYNTHETIC,15,19,14,20,4193.9,275.5,2953.7,1394.6,4469.4,4348.3,8817.7,33212.0,53000,62.7,85.6,3.38,74.8,33.8
2024-05-11,1,SYNTHETIC,11,12,14,34,4289.2,288.7,2914.7,1352.2,4578.0,4266.9,8844.9,33391.0,53000,63.0,86.5,3.88,56.2,28.0
2024-05-12,1,SYNTHETIC,11,15,12,28,4703.5,143.2,3112.0,1475.4,4846.7,4587.4,9434.0,37597.0,53000,70.9,91.0,5.19,81.8,25.5
2024-05-13,1,SYNTHETIC,15,7,15,17,5057.5,291.4,2578.3,1973.4,5349.0,4551.7,9900.7,33955.0,53000,64.1,83.9,5.78,61.1,28.6
2024-05-14,1,SYNTHETIC,11,12,14,6,4925.3,199.2,2507.7,1586.6,5124.6,4094.3,9218.8,36020.0,53000,68.0,90.5,6.18,82.0,27.7
2024-05-15,1,SYNTHETIC,13,6,13,24,5008.7,254.2,2966.5,1483.6,5262.8,4450.1,9712.9,38205.0,53000,72.1,85.0,5.17,67.0,25.4
2024-05-16,1,SYNTHETIC,11,10,12,17,5204.6,319.7,3381.6,1513.8,5524.3,4895.5,10419.8,36764.0,53000,69.4,79.1,4.76,74.5,21.5
2024-05-17,1,SYNTHETIC,10,16,15,47,4171.9,135.5,2403.0,1651.6,4307.4,4054.6,8362.0,40034.0,53000,75.5,80.4,7.11,86.8,22.8
2024-05-18,1,SYNTHETIC,10,7,13,33,4470.2,153.4,2646.9,1380.3,4623.6,4027.2,8650.8,35726.0,53000,67.4,74.4,4.99,89.9,31.6
2024-05-19,1,SYNTHETIC,10,10,13,54,4801.0,330.9,2633.0,1477.2,5131.9,4110.2,9242.1,32631.0,53000,61.6,91.7,3.99,70.7,24.1
2024-05-20,1,SYNTHETIC,7,13,13,19,5073.7,285.8,2506.8,1736.3,5359.5,4243.0,9602.5,43224.0,53000,81.6,82.8,7.19,99.9,29.6
2024-05-21,1,SYNTHETIC,17,10,13,26,4745.8,316.9,2744.5,1905.5,5062.6,4650.0,9712.6,34731.0,53000,65.5,82.8,4.33,84.3,27.3
2024-05-22,1,SYNTHETIC,10,15,16,26,4891.2,329.4,3321.2,1440.8,5220.6,4762.0,9982.6,34429.0,53000,65.0,78.9,5.35,62.7,24.5
2024-05-23,1,SYNTHETIC,11,6,15,47,4628.3,229.3,2638.0,1947.9,4857.6,4585.9,9443.5,41943.0,53000,79.1,82.7,6.73,67.9,30.9
2024-05-24,1,SYNTHETIC,15,8,8,26,4226.8,204.1,2190.5,1415.5,4430.9,3606.0,8036.9,32301.0,53000,60.9,80.0,3.67,70.5,28.7
2024-05-25,1,SYNTHETIC,9,11,14,35,4331.5,152.1,2795.7,1206.4,4483.6,4002.1,8485.8,35266.0,53000,66.5,86.8,4.87,78.9,29.9
2024-05-26,1,SYNTHETIC,8,13,15,24,4426.6,270.4,2636.3,1691.2,4697.1,4327.5,9024.6,34953.0,53000,65.9,77.2,2.84,65.1,31.1
2024-05-27,1,SYNTHETIC,7,7,12,16,4303.2,217.2,2859.9,1431.7,4520.4,4291.6,8812.0,41732.0,53000,78.7,90.4,6.57,71.9,26.9
2024-05-28,1,SYNTHETIC,11,10,13,26,5032.2,186.9,2853.2,1620.7,5219.1,4473.8,9692.9,35736.0,53000,67.4,83.7,2.72,69.0,23.3
2024-05-29,1,SYNTHETIC,11,13,9,28,4718.5,211.9,3180.8,1466.5,4930.4,4647.2,9577.6,35888.0,53000,67.7,82.2,5.46,77.7,25.5
2024-05-30,1,SYNTHETIC,11,12,13,37,4520.0,200.7,2137.1,1589.2,4720.7,3726.3,8447.0,35118.0,53000,66.3,80.8,4.85,78.5,23.1
2024-05-31,1,SYNTHETIC,9,14,11,38,4557.1,123.3,2393.3,1375.4,4680.4,3768.7,8449.1,35166.0,53000,66.4,83.4,3.93,68.0,32.1
2024-06-01,1,SYNTHETIC,7,12,14,17,4626.4,101.3,2215.6,1811.8,4727.7,4027.4,8755.1,31430.0,53000,59.3,80.1,5.15,83.9,24.0
2024-06-02,1,SYNTHETIC,11,13,12,24,4837.4,181.2,2880.9,1465.6,5018.6,4346.5,9365.1,40464.0,53000,76.3,84.5,5.08,76.0,23.8
2024-06-03,1,SYNTHETIC,7,12,15,21,4675.4,311.5,2625.6,1881.8,4986.8,4507.4,9494.2,38435.0,53000,72.5,78.8,4.91,62.6,28.3
2024-06-04,1,SYNTHETIC,7,10,14,29,4530.5,241.8,2595.9,1263.6,4772.3,3859.5,8631.8,36853.0,53000,69.5,80.7,5.34,76.0,32.0
2024-06-05,1,SYNTHETIC,13,14,16,32,4523.9,122.5,2467.1,1568.9,4646.4,4036.1,8682.5,36736.0,53000,69.3,82.2,5.03,78.2,27.0
2024-06-06,1,SYNTHETIC,15,7,14,29,5163.8,106.8,2846.5,1703.6,5270.6,4550.2,9820.8,34717.0,53000,65.5,73.3,4.42,60.6,26.7
2024-06-07,1,SYNTHETIC,16,17,10,27,3652.1,243.3,2247.4,1402.2,3895.4,3649.6,7545.0,35859.0,53000,67.7,81.7,3.75,71.7,27.9
2024-06-08,1,SYNTHETIC,9,12,15,37,4362.8,242.0,2225.4,1442.0,4604.8,3667.4,8272.1,38803.0,53000,73.2,75.8,4.79,79.6,24.3
2024-06-09,1,SYNTHETIC,7,3,13,27,4895.1,162.3,3125.5,1670.2,5057.4,4795.7,9853.0,41223.0,53000,77.8,79.1,4.96,74.4,25.6
2024-06-10,1,SYNTHETIC,12,13,16,27,4544.9,231.6,2698.5,1180.4,4776.4,3878.8,8655.3,35035.0,53000,66.1,78.3,4.73,74.0,28.8
2024-06-11,1,SYNTHETIC,8,14,17,18,5127.6,214.9,3169.8,1864.5,5342.5,5034.3,10376.8,36458.0,53000,68.8,82.1,4.44,89.6,24.5
2024-06-12,1,SYNTHETIC,7,11,10,31,4927.5,179.2,2874.7,1542.2,5106.8,4416.9,9523.7,41487.0,53000,78.3,92.1,4.16,67.8,25.8
2024-06-13,1,SYNTHETIC,11,12,12,29,4825.8,113.9,2713.1,1924.1,4939.7,4637.2,9576.9,37224.0,53000,70.2,85.2,6.15,80.3,20.4
2024-06-14,1,SYNTHETIC,11,11,15,14,3814.3,248.6,1850.5,1400.6,4062.9,3251.1,7314.1,38696.0,53000,73.0,89.4,6.44,78.3,26.9
2024-06-15,1,SYNTHETIC,11,16,12,22,4363.1,225.4,2896.4,1670.6,4588.5,4567.0,9155.5,38351.0,53000,72.4,83.9,5.7,87.8,27.8
2024-06-16,1,SYNTHETIC,15,7,16,39,4813.9,354.8,2554.7,1831.5,5168.7,4386.3,9555.0,37522.0,53000,70.8,86.2,3.28,71.2,27.3
2024-06-17,1,SYNTHETIC,16,12,13,26,4589.3,196.1,2738.6,1268.2,4785.4,4006.7,8792.1,32638.0,53000,61.6,79.3,4.79,82.6,23.2
2024-06-18,1,SYNTHETIC,13,8,12,25,4427.9,308.6,2731.4,1900.7,4736.5,4632.1,9368.6,34459.0,53000,65.0,83.0,6.28,62.0,32.0
2024-06-19,1,SYNTHETIC,10,13,16,30,4650.1,161.0,2527.4,1793.3,4811.1,4320.7,9131.8,39769.0,53000,75.0,81.0,3.37,81.3,34.9
2024-06-20,1,SYNTHETIC,10,8,13,30,4537.0,299.9,2371.7,1702.3,4836.9,4074.0,8910.9,35211.0,53000,66.4,89.7,5.18,77.9,31.4
2024-06-21,1,SYNTHETIC,16,11,10,36,3610.6,270.6,2230.3,1266.1,3881.3,3496.4,7377.7,32439.0,53000,61.2,83.8,4.34,80.7,30.5
2024-06-22,1,SYNTHETIC,9,8,14,30,4289.4,313.5,2188.2,1717.4,4602.9,3905.6,8508.5,40492.0,53000,76.4,85.5,5.36,68.6,27.0
2024-06-23,1,SYNTHETIC,9,10,10,38,4311.4,115.7,2458.5,1781.0,4427.1,4239.6,8666.7,35678.0,53000,67.3,87.9,5.74,67.4,22.6
2024-06-24,1,SYNTHETIC,11,18,15,50,4621.5,306.3,2938.1,1376.3,4927.8,4314.4,9242.2,37323.0,53000,70.4,86.3,4.85,80.4,27.5
2024-06-25,1,SYNTHETIC,12,4,13,35,4414.4,244.6,2394.3,1638.0,4659.1,4032.3,8691.3,29806.0,53000,56.2,80.6,2.43,78.8,31.0
2024-06-26,1,SYNTHETIC,13,22,15,20,3945.8,101.9,1822.3,1476.4,4047.7,3298.7,7346.4,37507.0,53000,70.8,70.1,5.03,66.1,26.5
2024-06-27,1,SYNTHETIC,13,11,14,38,4563.7,335.3,2772.2,1388.2,4899.1,4160.4,9059.5,37218.0,53000,70.2,89.2,4.24,69.2,27.8
2024-06-28,1,SYNTHETIC,16,14,15,36,4003.5,136.4,2170.2,1555.1,4140.0,3725.4,7865.3,34381.0,53000,64.9,77.7,5.79,62.0,30.3
2024-06-29,1,SYNTHETIC,5,7,13,32,4297.0,279.9,2946.6,1591.7,4576.9,4538.3,9115.2,38109.0,53000,71.9,77.3,2.78,71.5,25.7
2024-06-30,1,SYNTHETIC,14,9,15,32,4536.3,223.7,2764.2,1441.5,4760.0,4205.7,8965.7,36575.0,53000,69.0,89.1,3.75,78.2,26.1
2024-07-01,1,SYNTHETIC,12,15,12,24,4024.7,266.4,2861.8,1355.9,4291.0,4217.6,8508.7,36242.0,53000,68.4,81.2,4.24,61.2,27.7
2024-07-02,1,SYNTHETIC,9,9,11,28,4533.3,139.9,2095.9,1605.5,4673.3,3701.4,8374.7,36772.0,53000,69.4,83.4,6.0,94.5,31.6
2024-07-03,1,SYNTHETIC,20,15,13,28,4461.0,178.1,2197.9,1770.3,4639.1,3968.3,8607.4,34892.0,53000,65.8,85.4,5.59,74.3,25.3
2024-07-04,1,SYNTHETIC,16,16,14,16,4346.6,124.6,3019.7,1392.6,4471.1,4412.4,8883.5,29621.0,53000,55.9,80.4,6.0,76.3,27.2
2024-07-05,1,SYNTHETIC,13,11,15,32,3547.9,114.5,2161.1,1343.2,3662.5,3504.4,7166.8,36713.0,53000,69.3,84.8,3.96,71.3,26.9
2024-07-06,1,SYNTHETIC,11,9,9,19,4115.0,261.5,2356.1,1400.3,4376.4,3756.4,8132.8,31130.0,53000,58.7,73.9,4.13,69.4,28.7
2024-07-07,1,SYNTHETIC,11,15,13,38,4780.8,145.5,2264.8,1743.3,4926.3,4008.2,8934.5,33912.0,53000,64.0,81.3,2.56,81.9,30.8
2024-07-08,1,SYNTHETIC,10,7,14,14,4391.9,312.6,2454.9,1806.1,4704.5,4261.0,8965.4,30980.0,53000,58.5,86.1,3.52,71.7,26.3
2024-07-09,1,SYNTHETIC,19,10,10,33,4203.4,152.4,2385.3,1752.5,4355.8,4137.8,8493.7,39733.0,53000,75.0,79.0,5.17,72.3,27.1
2024-07-10,1,SYNTHETIC,6,13,14,46,4004.7,287.6,2948.8,1312.5,4292.3,4261.3,8553.6,36495.0,53000,68.9,70.2,4.69,53.1,23.8
2024-07-11,1,SYNTHETIC,11,14,12,42,4226.2,235.2,2375.3,1714.3,4461.3,4089.6,8551.0,34467.0,53000,65.0,80.4,5.76,68.1,28.9
2024-07-12,1,SYNTHETIC,9,12,14,36,3867.6,170.2,1819.5,1446.2,4037.8,3265.7,7303.4,34976.0,53000,66.0,79.3,5.92,64.2,30.9
2024-07-13,1,SYNTHETIC,15,13,12,21,4403.8,98.8,2975.3,1392.3,4502.6,4367.6,8870.2,34051.0,53000,64.2,92.6,4.34,78.7,29.4
2024-07-14,1,SYNTHETIC,11,8,13,23,5008.0,105.7,2463.9,1587.5,5113.7,4051.4,9165.1,35271.0,53000,66.5,88.9,5.07,67.5,24.4
2024-07-15,1,SYNTHETIC,17,13,12,41,4451.6,244.2,2998.1,1591.7,4695.8,4589.7,9285.5,35867.0,53000,67.7,78.6,4.26,78.7,29.9
2024-07-16,1,SYNTHETIC,9,7,11,11,4519.4,250.4,2573.7,1458.0,4769.9,4031.7,8801.5,37689.0,53000,71.1,88.4,4.72,82.1,27.5
2024-07-17,1,SYNTHETIC,18,7,16,29,4535.7,243.1,2223.1,1599.6,4778.9,3822.7,8601.6,36348.0,53000,68.6,87.6,2.0,84.6,31.2
2024-07-18,1,SYNTHETIC,9,7,15,36,3595.3,240.2,2423.4,1279.0,3835.6,3702.4,7538.0,33446.0,53000,63.1,86.4,5.72,72.0,27.0
2024-07-19,1,SYNTHETIC,11,9,9,21,3961.3,239.4,2219.6,1087.9,4200.7,3307.6,7508.3,38300.0,53000,72.3,83.3,5.59,84.9,25.7
2024-07-20,1,SYNTHETIC,11,14,14,19,4539.4,251.5,3010.0,1413.7,4790.8,4423.7,9214.5,36918.0,53000,69.7,70.2,4.63,68.6,30.9
2024-07-21,1,SYNTHETIC,14,14,16,22,3903.0,224.2,2626.4,1339.8,4127.1,3966.2,8093.4,37051.0,53000,69.9,80.1,5.84,77.4,29.6
2024-07-22,1,SYNTHETIC,11,11,14,19,4344.3,102.7,2351.6,1771.6,4447.0,4123.2,8570.2,36326.0,53000,68.5,76.1,4.81,74.3,31.2
2024-07-23,1,SYNTHETIC,8,9,17,38,4494.4,149.5,2772.5,1547.0,4644.0,4319.5,8963.4,36006.0,53000,67.9,87.9,3.41,82.4,24.0
2024-07-24,1,SYNTHETIC,14,11,13,30,4335.0,241.0,2326.0,1444.8,4576.0,3770.8,8346.8,39170.0,53000,73.9,78.1,5.55,74.2,27.6
2024-07-25,1,SYNTHETIC,11,9,15,43,3879.4,201.9,2431.8,1503.4,4081.4,3935.2,8016.6,37226.0,53000,70.2,85.1,5.87,71.8,27.2
2024-07-26,1,SYNTHETIC,7,11,14,20,3693.3,147.3,2553.3,1150.9,3840.6,3704.2,7544.8,33320.0,53000,62.9,77.0,4.16,77.0,22.4
2024-07-27,1,SYNTHETIC,10,10,14,21,4644.2,209.3,2731.1,1259.8,4853.5,3990.9,8844.4,33539.0,53000,63.3,79.7,3.23,76.3,23.9
2024-07-28,1,SYNTHETIC,8,8,11,28,4908.3,120.8,2553.2,1594.8,5029.1,4148.0,9177.1,36321.0,53000,68.5,86.2,4.98,87.7,24.1
2024-07-29,1,SYNTHETIC,12,6,13,16,4295.2,164.3,2326.5,1808.8,4459.6,4135.3,8594.9,33198.0,53000,62.6,86.8,5.42,70.8,29.6
2024-07-30,1,SYNTHETIC,14,11,14,18,4371.5,200.1,2679.7,1727.3,4571.7,4407.0,8978.7,34654.0,53000,65.4,81.8,5.88,68.0,26.7
2024-07-31,1,SYNTHETIC,7,10,12,23,4244.4,251.7,2440.0,1482.2,4496.1,3922.3,8418.3,35147.0,53000,66.3,79.4,3.78,64.1,26.7
2024-08-01,1,SYNTHETIC,16,20,15,17,4316.4,296.1,2601.1,1177.4,4612.5,3778.4,8390.9,35019.0,53000,66.1,72.7,3.93,66.2,28.3
2024-08-02,1,SYNTHETIC,14,12,15,27,3365.9,235.1,1775.7,1297.5,3601.1,3073.2,6674.2,40292.0,53000,76.0,89.9,3.7,73.7,28.5
2024-08-03,1,SYNTHETIC,17,11,14,17,3885.5,249.5,2689.0,1311.3,4135.0,4000.3,8135.3,36059.0,53000,68.0,79.3,5.18,67.0,26.8
2024-08-04,1,SYNTHETIC,7,13,17,3,4676.1,337.7,2930.1,1560.6,5013.8,4490.7,9504.5,37703.0,53000,71.1,86.7,4.67,65.3,25.2
2024-08-05,1,SYNTHETIC,13,6,12,17,4386.9,215.5,2459.2,1455.0,4602.4,3914.2,8516.6,34442.0,53000,65.0,77.4,3.62,61.8,29.3
2024-08-06,1,SYNTHETIC,10,13,14,4,4418.8,266.5,2888.4,1586.3,4685.3,4474.7,9160.0,40125.0,53000,75.7,76.2,6.98,86.4,31.2
2024-08-07,1,SYNTHETIC,18,14,14,19,3957.8,292.3,2348.3,1718.5,4250.1,4066.8,8316.9,33841.0,53000,63.9,83.8,5.41,73.3,24.4
2024-08-08,1,SYNTHETIC,8,15,15,22,4454.1,217.0,2047.0,1655.1,4671.1,3702.1,8373.2,32421.0,53000,61.2,87.1,3.47,86.3,27.1
2024-08-09,1,SYNTHETIC,12,13,15,25,3815.4,277.6,2217.3,1011.6,4092.9,3228.9,7321.9,34345.0,53000,64.8,74.8,4.01,68.5,29.5
2024-08-10,1,SYNTHETIC,14,18,15,32,4620.5,150.8,3000.6,1493.3,4771.3,4493.9,9265.2,37364.0,53000,70.5,85.4,3.48,59.4,28.0
2024-08-11,1,SYNTHETIC,11,7,12,25,3786.1,245.3,2343.4,1652.6,4031.4,3996.0,8027.4,36812.0,53000,69.5,71.8,3.72,84.6,22.8
2024-08-12,1,SYNTHETIC,8,16,13,25,4449.9,205.6,2473.4,1309.0,4655.5,3782.4,8437.9,36579.0,53000,69.0,84.9,4.28,70.9,28.3
2024-08-13,1,SYNTHETIC,11,12,17,17,4284.8,253.3,2688.6,1787.1,4538.1,4475.6,9013.7,31523.0,53000,59.5,75.3,4.66,90.4,22.5
2024-08-14,1,SYNTHETIC,11,12,14,30,4661.0,108.2,2620.9,1708.8,4769.2,4329.7,9098.9,35326.0,53000,66.7,76.7,3.62,59.6,25.5
2024-08-15,1,SYNTHETIC,10,23,16,24,4555.0,95.1,3007.8,1458.8,4650.2,4466.6,9116.7,30505.0,53000,57.6,75.4,2.08,73.2,29.6
2024-08-16,1,SYNTHETIC,14,13,16,17,3758.2,132.5,1870.4,1323.4,3890.6,3193.9,7084.5,34241.0,53000,64.6,89.1,4.55,71.9,28.2
2024-08-17,1,SYNTHETIC,11,13,11,21,3883.9,250.7,2514.4,1425.8,4134.7,3940.2,8074.9,34593.0,53000,65.3,85.0,3.83,78.9,25.5
2024-08-18,1,SYNTHETIC,8,18,17,53,4534.7,335.4,2728.7,1331.6,4870.1,4060.2,8930.3,36490.0,53000,68.8,82.6,5.12,72.2,22.6
2024-08-19,1,SYNTHETIC,12,13,13,7,3635.7,167.0,2148.3,1569.6,3802.7,3717.9,7520.6,41198.0,53000,77.7,78.7,5.35,62.4,25.5
2024-08-20,1,SYNTHETIC,14,15,14,27,4092.4,152.4,1990.3,1461.8,4244.9,3452.1,7697.0,34011.0,53000,64.2,80.6,4.41,64.1,32.2
2024-08-21,1,SYNTHETIC,18,6,18,27,4236.4,236.5,2502.9,1200.7,4472.9,3703.6,8176.5,37058.0,53000,69.9,76.9,3.76,79.1,28.6
2024-08-22,1,SYNTHETIC,14,13,14,22,4700.3,132.9,2230.7,1679.9,4833.2,3910.6,8743.8,39748.0,53000,75.0,81.1,7.76,67.9,31.3
2024-08-23,1,SYNTHETIC,11,9,13,32,3879.3,118.2,2240.7,1188.9,3997.4,3429.6,7427.0,37437.0,53000,70.6,70.3,3.47,72.0,26.8
2024-08-24,1,SYNTHETIC,13,14,17,33,4517.8,128.4,2525.6,1469.2,4646.2,3994.8,8641.0,37282.0,53000,70.3,82.7,5.38,62.9,26.3
2024-08-25,1,SYNTHETIC,11,16,10,22,4639.9,271.8,2356.5,1539.1,4911.7,3895.6,8807.3,39417.0,53000,74.4,78.5,5.15,75.9,22.2
2024-08-26,1,SYNTHETIC,13,13,12,30,4509.8,171.6,2520.9,1371.5,4681.4,3892.4,8573.8,34311.0,53000,64.7,84.8,4.32,77.4,28.6
2024-08-27,1,SYNTHETIC,7,19,16,33,4595.8,215.2,2528.4,1574.2,4811.0,4102.6,8913.6,35291.0,53000,66.6,82.3,3.79,75.6,29.6
2024-08-28,1,SYNTHETIC,21,8,13,27,3739.5,198.1,2217.0,1499.0,3937.6,3716.1,7653.7,36631.0,53000,69.1,80.3,5.22,65.0,37.4
2024-08-29,1,SYNTHETIC,7,15,11,12,3659.4,253.1,1815.6,1324.6,3912.5,3140.2,7052.6,31772.0,53000,59.9,83.5,7.06,63.5,25.2
2024-08-30,1,SYNTHETIC,9,16,9,21,3277.3,94.2,2176.3,1087.8,3371.5,3264.1,6635.6,31351.0,53000,59.2,84.8,4.3,78.4,28.5
2024-08-31,1,SYNTHETIC,11,6,15,14,4264.3,153.0,2463.1,1199.8,4417.4,3662.9,8080.2,39232.0,53000,74.0,79.1,5.01,94.4,27.9
2024-09-01,1,SYNTHETIC,13,12,14,37,4356.0,93.0,2084.7,1451.7,4449.0,3536.4,7985.4,36238.0,53000,68.4,88.7,4.53,75.0,26.6
2024-09-02,1,SYNTHETIC,12,10,14,36,3974.5,239.0,2560.8,1154.6,4213.6,3715.5,7929.0,34383.0,53000,64.9,82.8,4.53,59.2,23.4
2024-09-03,1,SYNTHETIC,13,6,13,24,4290.3,281.6,2574.6,1280.9,4571.9,3855.5,8427.4,35598.0,53000,67.2,76.4,5.15,62.1,26.9
2024-09-04,1,SYNTHETIC,12,6,13,24,3868.0,226.2,1961.3,1364.5,4094.3,3325.8,7420.0,32317.0,53000,61.0,78.5,5.35,74.1,32.9
2024-09-05,1,SYNTHETIC,13,14,9,48,4038.7,289.8,2083.5,1611.1,4328.5,3694.6,8023.0,38977.0,53000,73.5,81.8,6.68,88.3,27.5
2024-09-06,1,SYNTHETIC,13,10,13,25,3357.6,143.9,2231.7,978.0,3501.5,3209.7,6711.2,31895.0,53000,60.2,74.1,2.81,76.3,26.1
2024-09-07,1,SYNTHETIC,12,11,13,26,3981.2,291.0,2334.8,1881.2,4272.2,4216.0,8488.2,34868.0,53000,65.8,76.0,5.05,81.9,22.7
2024-09-08,1,SYNTHETIC,15,17,14,23,4047.2,127.4,1993.5,1579.8,4174.7,3573.3,7748.0,41580.0,53000,78.5,89.5,4.13,72.3,25.4
2024-09-09,1,SYNTHETIC,7,11,13,28,4415.2,290.6,2526.8,1471.0,4705.7,3997.8,8703.5,37139.0,53000,70.1,81.3,5.96,71.3,23.2
2024-09-10,1,SYNTHETIC,17,14,15,10,4092.1,157.0,2387.8,1525.7,4249.1,3913.4,8162.5,33632.0,53000,63.5,82.4,3.76,55.0,26.0
2024-09-11,1,SYNTHETIC,10,11,15,25,4149.6,179.5,2468.5,1266.8,4329.1,3735.2,8064.4,37695.0,53000,71.1,78.6,6.39,73.1,31.6
2024-09-12,1,SYNTHETIC,10,16,13,23,4215.7,147.1,2487.9,1223.1,4362.7,3711.0,8073.7,33787.0,53000,63.7,90.7,4.59,97.0,29.8
2024-09-13,1,SYNTHETIC,15,13,14,21,3616.5,189.4,2461.3,1275.0,3805.9,3736.3,7542.2,39165.0,53000,73.9,82.4,5.22,58.7,34.4
2024-09-14,1,SYNTHETIC,10,15,14,25,4100.2,284.8,2309.9,1777.7,4385.1,4087.6,8472.7,30460.0,53000,57.5,80.2,5.5,58.1,24.3
2024-09-15,1,SYNTHETIC,11,14,13,30,4313.0,278.1,2172.8,1673.3,4591.1,3846.1,8437.2,36155.0,53000,68.2,75.8,4.76,78.1,29.7
2024-09-16,1,SYNTHETIC,13,12,17,21,3830.1,212.2,2450.6,1250.3,4042.3,3700.9,7743.1,32042.0,53000,60.5,76.0,2.08,63.1,29.2
2024-09-17,1,SYNTHETIC,15,13,12,22,4256.2,235.7,2569.5,1232.1,4492.0,3801.6,8293.6,34846.0,53000,65.7,88.2,4.49,66.6,24.9
